session,athlete-f0794d79753654,,,,,,,,event-115da93421c3ce,,,,,session-95f2e35b080824,2025-12-15,2025-12-15T12:00:00.000Z,9,ATH,ATH,170.0,200.0,,,,,,,,,,,305.0,,,
session,athlete-e56589f6fa96c9,,,,,,,,event-115da93421c3ce,,,,,session-06cd0b9f48145f,2025-12-15,2025-12-15T12:00:00.000Z,10,ATH,ATH,140.0,205.0,,,,,,,,,,,320.0,,,
session,athlete-189854795dc948,,,,,,,,event-115da93421c3ce,,,,,session-d9202006e60f8f,2025-12-15,2025-12-15T12:00:00.000Z,9,ATH,ATH,230.0,235.0,,,,,,,,,,,335.0,,,
session,athlete-55a398ee5013e5,,,,,,,,event-115da93421c3ce,,,,,session-61c9e45d50abd0,2025-12-15,2025-12-15T12:00:00.000Z,10,ATH,ATH,210.0,205.0,,,,,,,,,,,380.0,,,
session,athlete-20c2723026d061,,,,,,,,event-115da93421c3ce,,,,,session-fb6f4814dc974a,2025-12-15,2025-12-15T12:00:00.000Z,10,ATH,ATH,150.0,165.0,,,,,,,,,,,325.0,,,
session,athlete-7de9185a05afa4,,,,,,,,event-115da93421c3ce,,,,,session-04ff6304fbaec4,2025-12-15,2025-12-15T12:00:00.000Z,12,ATH,ATH,170.0,250.0,,,,,,,,,,,480.0,,,
session,athlete-ab232d66c6da60,,,,,,,,event-115da93421c3ce,,,,,session-dea69ebcf5a84c,2025-12-15,2025-12-15T12:00:00.000Z,10,ATH,ATH,180.0,190.0,,,,,,,,,,,390.0,,,
session,athlete-645d4232f4a140,,,,,,,,event-115da93421c3ce,,,,,session-9178f745fc972f,2025-12-15,2025-12-15T12:00:00.000Z,,ATH,ATH,180.0,175.0,,,,,,,,,,,365.0,,,
session,athlete-d3956f61cb8397,,,,,,,,event-115da93421c3ce,,,,,session-9594a51a09a24d,2025-12-15,2025-12-15T12:00:00.000Z,11,ATH,ATH,305.0,220.0,,,,,,,,,,,470.0,,,
session,athlete-53056365118089,,,,,,,,event-115da93421c3ce,,,,,session-549ab10e8f70b2,2025-12-15,2025-12-15T12:00:00.000Z,9,ATH,ATH,145.0,145.0,,,,,,,,,,,255.0,,,
session,athlete-27fbfad77be9f9,,,,,,,,event-115da93421c3ce,,,,,session-d8f4a7a685ed3c,2025-12-15,2025-12-15T12:00:00.000Z,9,ATH,ATH,195.0,225.0,,,,,,,,,,,380.0,,,
session,athlete-510500cee3b4b7,,,,,,,,event-115da93421c3ce,,,,,session-8b0ac7bc75d67e,2025-12-15,2025-12-15T12:00:00.000Z,10,ATH,ATH,170.0,195.0,,,,,,,,,,,320.0,,,
session,athlete-7bf560c431d241,,,,,,,,event-115da93421c3ce,,,,,session-1c937ebb861571,2025-12-15,2025-12-15T12:00:00.000Z,10,ATH,ATH,140.0,150.0,,,,,,,,,,,240.0,,,
session,athlete-aaaa3f28ad242f,,,,,,,,event-115da93421c3ce,,,,,session-3e80ea668bb6d1,2025-12-15,2025-12-15T12:00:00.000Z,,ATH,ATH,175.0,215.0,,,,,,,,,,,380.0,,,
session,athlete-8fc1b3a1dd3e13,,,,,,,,event-115da93421c3ce,,,,,session-7f1034ce787205,2025-12-15,2025-12-15T12:00:00.000Z,11,ATH,ATH,200.0,245.0,,,,,,,,,,,470.0,,,
